"","1895","1910","1925","1940","1955","1970","1985","2000","2015"
"Cape Verde",0.0165537425782531,0.0183035888864348,0.0202282064128667,0.0223116421451171,0.0270384784477452,0.0316688530147076,0.0316702858544886,0.0316717182286084,0.031672768915693
"Costa Rica",0.0240579791963215,0.0258486980033193,0.0258771496382438,0.0312302791973935,0.03269625148109,0.0317449358774306,0.0322454149877522,0.0185667537394648,0.0153637688867221
"Coral Sea Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuba",0.012325298083994,0.0128088881534883,0.00897368888415102,0.00866944305483135,0.00895511465742336,0.0101705717544003,0.0109477265186648,0.0102064533159571,0.0124440784348216
"Curaçao",0,0,0,0,0,0,0,0,0
"Cayman Islands",0,0,0,0,0,0,0,0,0
"Northern Cyprus",0.00422959806746803,0.00462099538708571,0.00496319940430112,0.00491013402643148,0.00412621306895744,0.00265713813132606,0.00265695313282777,0.000790069041613606,0.0019648455454444
"Cyprus",0.00613235287730479,0.00669978139275271,0.00719587948535466,0.00711889504196329,0.00598230390136855,0.00385236543823137,0.00385207124377808,0.001142594797582,0.00284861259084816
"Czech Republic",0.000112298838237767,0.000126214043832514,0.000169234223816731,0.000106298498625153,0.000253709231888482,0.000517589334632024,0.000664571634451328,0.00075969252838486,0.000986941510930476
"Germany",0.00156881203833641,0.00174062169839437,0.0016791605358974,0.0019057726876315,0.00142550701415383,0.0010216573487509,0.000920562412032632,0.000864048370602155,0.000820289754444332
"Djibouti",0.211304346223672,0.225590162475904,0.249230538805326,0.293693831562996,0.46665313243866,0.56142564813296,0.560476284225782,0.64227334856987,0.691097900271416
"Dominica",0.00159864663146436,0.00224064104259014,0.00234557338990271,0.00276929466053843,0.00260049756616354,0.0024710011202842,0.00228120922110975,0.00223201350308955,0.00335519877262414
"Denmark",0.00382286061900303,0.00347401391005281,0.00331994068762766,0.00436075016558755,0.00252546986235496,0.00117156831004897,0.000943529985547503,0.00133198616930357,0.000320491044831968
"Dominican Republic",0.0226453168264985,0.0241280636637515,0.0227137942095991,0.0199875063593275,0.0178559631442334,0.0124860355452727,0.010844531693927,0.0110780774264924,0.0102557798036432
"Algeria",0.0964915866834771,0.107512625565739,0.118554985727076,0.129617541013132,0.147827303370739,0.160805674103372,0.149285631725602,0.140526067031804,0.145933863295547
"Ecuador",0.0114877279593208,0.0109484977452165,0.0113023417526491,0.0153072793114917,0.0201174094746931,0.0231360913179163,0.0376670440318034,0.0416265472022651,0.0389664994068867
"Egypt",0.000252419126980244,0.000282448884312737,0.000282535301902403,0.000350897261351792,0.00046051510898353,0.000630865981337623,0.000765181249852559,0.000775879986702531,0.000776063193285224
"Eritrea",0.203267571375226,0.230863947850285,0.280412139179129,0.390637744805126,0.808467990250298,0.891038213444479,0.889080106038036,0.579584740328066,0.540115917451454
"Dhekelia Sovereign Base Area",0.00216520680987742,0.00236459690495394,0.0025386625493411,0.0025104920641752,0.00210889604932163,0.00135744413273642,0.00135679102822905,0.000408921294365427,0.00100264575667097
"Spain",0.0582146947860875,0.0623964053862271,0.0676260475725584,0.07595828621837,0.0882524347306556,0.0933082735298187,0.091465081069642,0.106677406578452,0.0891768646099919
"Estonia",0.107952674629585,0.109509174823164,0.106373320692986,0.0911297534930704,0.0430772381946185,0.00511583730042398,0.00601110847020362,0.00716459959038952,0.0187086478489897
"Ethiopia",0.114668082245536,0.123073002517439,0.129677229671184,0.134274882918586,0.14218421228456,0.145512226873634,0.138831769312295,0.08676842362023,0.0794557518213438
"Finland",0.00526111060937826,0.00587829483827306,0.00597546567557864,0.00536082540040314,0.00372693122002876,0.00343478334291882,0.0035209741811912,0.000856982557861936,0.000746439618475987
"Fiji",0.00384816907944696,0.0040860651407413,0.00424306269258128,0.00469146659506697,0.00500079532033172,0.00422448862826933,0.00648533396825316,0.00796425843260387,0.00828929971863949
"Falkland Islands",0,0,0,0,0,0,0,0,0
"France",0.00638065243663613,0.0057912956055732,0.00504111695859546,0.00517768720309172,0.00522406297662312,0.00511302869315605,0.00461565634379524,0.00423693807103301,0.00381850391212812
"Faroe Islands",0.0921402056701481,0.0630129962228239,0.035917989894781,0.0357889592981149,0.0165046819020063,0.016465474716757,0.0164486407687059,0.0164318004390225,0.00619224935678453
"Federated States of Micronesia",0,0,0,0,0,0,0,0,0
"Gabon",0.0944981027252026,0.100203194498796,0.108496831022342,0.124405163918189,0.157975669526014,0.156514046136258,0.140742953675976,0.135413781968253,0.131011104815349
"United Kingdom",0.0800286407695455,0.0949202905975784,0.0950222110322363,0.0900553917032644,0.0893968087727036,0.0844497960103559,0.0883049173352755,0.0916503444318128,0.0891558145304421
"Georgia",0.207656200774669,0.218843817207524,0.215762072126882,0.225461326056733,0.134813750505434,0.0710564398930051,0.0746791870863451,0.0932736429595323,0.103137098860259
"Guernsey",0,0,0,0,0,0,0,0,0
"Ghana",0.0656405503509471,0.0685366205110586,0.0712111066722352,0.075205041234542,0.0767311865629443,0.053586454653819,0.0302104782904557,0.0122235035276834,0.00373714555203056
"Gibraltar",0.0065071084536612,0.00690074730664492,0.0078274067491293,0.00949545204639435,0.0107875624671578,0.0103027811273932,0.00899711158126593,0.00926096551120281,1.93507432300066e-09
"Guinea",0.146347679481302,0.149690770976753,0.151297903543265,0.156641942225433,0.151389174271901,0.105113536595598,0.0669233340863711,0.0310275096787671,0.0155700119887504
"Gambia",0.070309739235589,0.0563251725195317,0.0436563808911716,0.0288678017178816,0.0118943305675321,0.00622022731032955,0.00373618121278175,0.00108780436087442,3.95112045612727e-05
"Guinea Bissau",0.0621816402812824,0.0574133349777938,0.0582169045841488,0.057622330346646,0.0384210955226186,0.0386188737802887,0.0216151852085519,0.0149498876436703,0.0107485673780985
"Equatorial Guinea",0.0166076074972807,0.0157773468974613,0.0160964347082533,0.0173810646876232,0.014949239432493,0.0101364412704976,0.0104578450190447,0.00520433480208156,0.00311176322867979
"Greece",0.0545165381866413,0.0610537599923631,0.0689943763224802,0.0803465415348789,0.0907265614456784,0.0982769743336443,0.10283680620753,0.0962109448372755,0.0928263711670744
"Grenada",0.00245599471963942,0.00224489159882069,0.00207513594068587,0.00233128154650331,0.0027712497394532,0.0031474067363888,0.00104852230288088,0.00104818283580244,0
"Greenland",0,0,0,0,0,0,0,0,0
"Guatemala",0.0120934975901702,0.0118036643324062,0.0125488303618576,0.0175640630335761,0.0295743231732262,0.0355001576116402,0.0384147772563847,0.0439697822490133,0.0297118463644694
"Guam",0,0,0,0,0,0,0,0,0
"Guyana",0.0200369426199821,0.0195051435544638,0.019896210028391,0.0246555816409345,0.0339181291566976,0.041120247852035,0.0505109852571684,0.0510905790407869,0.0511461574959191
"Hong Kong S.A.R.",0,0,1.47210091339112e-11,0,4.68312749690725e-11,3.42946374423669e-13,7.08623229539462e-11,0,0
"Heard Island and McDonald Islands",0,0,0,0,0,0,0,0,0
"Honduras",0.0206711492062932,0.0193521103061646,0.0201426672268223,0.0278565729999017,0.0399927525254053,0.0407278095953752,0.0359692692971384,0.0298174934433026,0.0302819609872872
"Croatia",0.0106423257187675,0.0099556746114834,0.0093386438258337,0.00825810058099399,0.0069001742441608,0.00669864549048529,0.00680274297076964,0.00513976440448953,0.00774830458947991
"Haiti",0.00141340426693351,0.00115720937812218,0.00125471800923834,0.000756305730343036,0.00105850635107277,0.00127483953190358,0.00127229299207531,0.00125226088632808,7.87864470889901e-05
"Hungary",0.000889106493810261,0.000890518270883971,0.000822671261527492,0.000769853331449403,0.00135415642343925,0.00177622701047761,0.00221664344929478,0.00271961987188544,0.00202181957002856
"Indonesia",0.00973802715929776,0.0109972371775989,0.0122696979160576,0.0135021657004426,0.0148709673500068,0.0145869906953383,0.0114009940609795,0.00868734851740256,0.00792025984782093
"Isle of Man",2.28858443307445e-09,8.97670071609014e-09,1.27152279816301e-08,0,2.24752616517776e-09,5.09630204703626e-09,0,6.95297863728683e-09,4.32625185954166e-09
"India",0.00609466559833564,0.00591224612103983,0.00623299313982549,0.00731613428224977,0.0113151193727773,0.015175984943242,0.0141872613826521,0.013205498398568,0.0124599709918478
"Indian Ocean Territories",0,0,0,0,0,0,0,0,0
"British Indian Ocean Territory",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",0.00669290421089222,0.00750982056522023,0.0102469799332202,0.00860058292694676,0.00420535774610571,0.00463812214115228,0.00746350502510307,0.00791330948858245,0.00886858951604786
"Iran",0.135962632296915,0.153230724088015,0.170604359344661,0.188298091600051,0.223256636512896,0.255047547250642,0.255676378874798,0.26784419228188,0.170348312939361
"Iraq",0.0326769238927354,0.0388262127130267,0.0437440395715837,0.060027340277823,0.08697677749468,0.0976328298743598,0.0964095277303416,0.0987863437584273,0.0970238240268338
"Iceland",0.0845677160888355,0.085839960888824,0.112986764086547,0.137195917103068,0.166478527725323,0.186802478167771,0.18603540419483,0.148241933307216,0.143170298688175
"Israel",0.00878845157554271,0.00884255002609152,0.0110172286981935,0.0139401359885589,0.0192032662792345,0.024549919586434,0.0270545513103571,0.0286863087439997,0.0267293678225542
"Italy",0.0331249647499232,0.0356576412469645,0.0361635364690352,0.0365643937377295,0.0339602958324585,0.032410995948725,0.0323142670388529,0.0285883041017413,0.0279729337733506
"Jamaica",0.000552050112944711,0.000578765356967235,0.000644805057846639,0.00086531320400719,0.00140872608251455,0.00162107226599606,0.00161778784839311,0.00146112482147669,7.39037760618307e-10
"Jersey",0.0680480590090156,0.0698074633255601,0.0694972909986973,0.0675969664007425,0.0637769354507327,0.0571261323057115,0.0559372543357313,0.0539917154237628,1.7627951875987e-09
"Jordan",0.0197294589461807,0.0255692568774124,0.0323337890082278,0.0427464947790117,0.0690569467072678,0.0934707454666199,0.0942843341370697,0.0954507537722493,0.090045302953951
"Japan",0.0218866153441411,0.0241795623058655,0.0263212582571303,0.0274122571383341,0.0176733011156221,0.00616528310673595,0.00377192558704157,0.00313220765798413,5.68917232060419e-20
"Baykonur Cosmodrome",0.166586205307145,0.244748814775708,0.356271196127636,0.505550012321952,0.534971841762724,0.692184524876731,0.715887878622328,0.794396638870239,0.802101927144187
"Siachen Glacier",0,0,0.000170804560184479,0.000816275569377467,0.00137679680483416,0.00152673141565174,0.00152764888480306,0.00152858952060342,0.001529855071567
"Kazakhstan",0.144007148751146,0.208396694548013,0.29920856632843,0.418161379661955,0.442184610163592,0.564083055127943,0.583111533155348,0.651859649064458,0.658817673365877
"Kenya",0.253372398785007,0.257842137764101,0.265014851153941,0.279315170207886,0.26058226800493,0.242873140019709,0.225830314101254,0.214545941934997,0.208323954215526
"Kyrgyzstan",0.268266033617898,0.276475897529156,0.2818049142801,0.284291489811348,0.308629651136145,0.323690904499638,0.329291025398944,0.362120976472788,0.362183336961399
"Cambodia",0.0015314653145864,0.00226143973357089,0.00345047060485604,0.00527304068719089,0.00860806843686808,0.00964146708874272,0.00996961983476474,0.0116661968474192,0.0183843360332819
"Kiribati",0,0,0,0,0,0,0,0,0
"Saint Kitts and Nevis",0.00286049837207732,0.00246701766930831,0.00251823758043803,0.00177199018556469,0.00160368058520059,0.000900087806503247,0.000957527796951278,0.00114875189077187,9.87517046578679e-06
"South Korea",0.00291511160345576,0.00288537578116466,0.00308269153422826,0.00310685737571777,0.00178291910324978,7.70214314055746e-05,0.000166676535155164,0.000172058750114889,0.000105013298919581
"Kosovo",0.0339950332372038,0.0339065557710059,0.0388251317634746,0.0475598805307479,0.056487726953349,0.0523358871895935,0.0455905777667962,0.0245875271262982,0.0259844093260736
"Kuwait",0.0532682253646531,0.0547889367278133,0.0563591670777117,0.058539524508108,0.0753393516476665,0.0980053742615772,0.103541734794687,0.116812686568924,0.117424578838316
"Laos",0.00476834301060163,0.00484145544546057,0.00504984481160826,0.00539833774620216,0.0056893620846998,0.00412434989931595,0.0028424142805872,0.00222287374685796,0.00239859841043677
"Lebanon",0.00920853172998343,0.00949885267477665,0.0103264940562734,0.0123470091418704,0.0152508703734315,0.0149236989462434,0.0148841828874086,0.0155381968535812,0.0180372314167503
"Liberia",0.0439107125020252,0.0431788292453378,0.0421630236309749,0.0401305362314263,0.0358498209560169,0.0285179230772338,0.0192731234134912,0.00978605116745354,0.00480316443854254
"Libya",0.0269371332545832,0.0301396064560324,0.0301543769821536,0.037481019412752,0.0492788495077131,0.0674475681969963,0.0816851412817534,0.0828411029250839,0.0828665294150524
"Saint Lucia",0.000124987790169319,0.000127611143398099,0.000124604522716254,0.000121274580476203,0.00197126300752918,0.00204664427003904,0.00195527452093281,0.000654855067841709,1.35760468839008e-11
"Liechtenstein",0.095314621925354,0.0938723733027776,0.0964478378494581,0.0936972498893738,0.0870572254558951,0.0847363024950027,0.0760966950333528,0.0661386823366187,0.0604349479644145
"Sri Lanka",0.00346902829529761,0.00265401895615567,0.00240458971931278,0.00241607209598522,0.0014286881022122,0.00141954523850838,0.00150680071555812,0.00149716109167726,0.00127758349106292
"Lesotho",0.175285422244034,0.184773324312033,0.189395982099922,0.174008209433658,0.160879908322292,0.125490280308185,0.0908028776011331,0.0760225027583247,0.070195745421656
"Lithuania",0.0190453759589596,0.0163153815351662,0.0165913130720556,0.0138401456692385,0.0109204139735374,0.000862761545637465,0.000949761510846565,0.00185349694138198,0.00235147261056418
"Luxembourg",3.89423284730128e-09,3.16979531511663e-09,3.418801508559e-09,2.93456370314971e-09,3.53994407120695e-09,1.56513606519582e-09,2.98583575641942e-09,4.29169066951118e-09,3.15481729629141e-10
"Latvia",0.00321002758001048,0.00317219044257564,0.00344670316810325,0.003138586043464,0.00341288786538896,0.00298970168007749,0.00364160151568846,0.00611762760826143,0.00931911167890007
"Macao S.A.R",0.00399353634566069,0.00417131371796131,0.00453065894544125,0.00466524343937635,0.00486729154363275,0.00586179923266172,0.00783859100192785,0.00856569595634937,0
"Saint Martin",0,0,0,0,0,0,0,0,0
"Morocco",0.143566586874114,0.159947237981468,0.179164359285475,0.202841823483091,0.262632196616483,0.339740515748906,0.382019520978422,0.382285338293167,0.38242158255093
"Monaco",0.00651802651767071,0.00512891484434744,0.00351016875356436,0.00312393342785421,0.00291596021158845,0.00289739811883236,0.00261824717745185,0.011769357137382,0.0115628559142351
"Moldova",0.000532478054711334,0.00067871925218341,0.000714246013166152,0.000647123394823821,0.000679242201465353,0.000463637076843552,0.000453624601563635,0.000951402929026881,0.0017115417362884
"Madagascar",0.168925578342166,0.179517132173055,0.196227038456676,0.226730000632493,0.28853236521113,0.275305914272521,0.228123373250581,0.194315776897914,0.159158963275656
"Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",0.111355270819627,0.132398085979505,0.130211803348104,0.167249293270466,0.2690455935392,0.316504517913629,0.318045109830142,0.336788952733976,0.340765093339954
"Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",0.0338167326999372,0.0394012445763363,0.0510672224894229,0.0696099246936844,0.0965046522883955,0.105389263022813,0.103547251154282,0.0663941516347977,0.0922592373684019
"Mali",0.0940409633459164,0.100850754282503,0.11132393805901,0.130189030498142,0.1785997316228,0.187405051721939,0.179004633275433,0.184888127188014,0.17674861922548
"Malta",0,0,0,0,0,0,0,0,0
"Myanmar",0.000260517084942559,0.000282586062836145,0.000333721010642437,0.000369237890976561,0.000531011843041192,0.000704872330992193,0.000671772682433774,0.00061398910779168,0.000605104736772319
"Montenegro",0.067968235295666,0.0615353109027143,0.0665994093835717,0.0770680249788286,0.0951758042518371,0.101064565458536,0.096797331376794,0.0611927691690387,0.0613422408095067
"Mongolia",0.612391906615919,0.732239058088264,0.72265829590504,0.701578601912901,0.734025570820943,0.808742762869969,0.775089974188364,0.790312567720966,0.705359858716398
"Northern Mariana Islands",0,0,0,0,0,0,0,0,0
"Mozambique",0.272381669189787,0.268919359376589,0.279390101977007,0.305992694712306,0.290880835364855,0.28173027745586,0.238562075909738,0.205452221294903,0.179294337194061
"Mauritania",0.185160169807303,0.193951092911283,0.207300726915066,0.231095240788926,0.268746709032401,0.255743245944183,0.255612232015215,0.253935947723588,0.254540863155568
"Montserrat",0,0,1.80843396053236e-10,2.06866218599444e-10,0,7.06616297592444e-13,9.10306877620337e-13,3.5165039283247e-12,0
"Mauritius",0,0,0,0,0,0,0,0,0
"Malawi",0.024427905683266,0.0230580706651616,0.0211509965978483,0.0176487934930328,0.0161200407780091,0.0151590426621577,0.0108573984329144,0.00640431148632733,0.00464877353733594
"Malaysia",0.00417852369643876,0.00439344014894575,0.00468044801532494,0.00485235191049732,0.00355030009636369,0.00244700351323192,0.00189392546975863,0.0014878111786693,0.00133720881045054
"Namibia",0.415024222430865,0.413541570424176,0.409546689007657,0.403154713324578,0.422279078936388,0.459793833159661,0.459790322127656,0.459843642985933,0.459856135278208
"New Caledonia",0.0676912581336431,0.0712520022273318,0.0742375544187698,0.0773359135491773,0.085867715020537,0.0889023692897436,0.0769989823456854,0.0706622792217372,0.0459407006406268
"Niger",0.0763559749838397,0.0807253916654189,0.0876231305104833,0.100243506381052,0.146595088307833,0.165998112664686,0.174959760656825,0.189267715787318,0.210386879799307
"Norfolk Island",0,0,0,0,0,0,0,0,0
"Nigeria",0.0812391132538866,0.0816532150497947,0.083356774371621,0.0866948999543252,0.0993939514511791,0.0991121309785564,0.0912171618819136,0.0698344385317374,0.0639880555579062
"Nicaragua",0.0284990479416605,0.0286509598806996,0.0322200921933238,0.0454618008890268,0.0672741706376231,0.0708206436626666,0.0488313213615196,0.0362086447135416,0.036293389547877
"Niue",0,0,0,0,0,0,0,0,0
"Netherlands",0.0220622176715019,0.0233205524921179,0.0244501216108294,0.0232364144618493,0.019935028764855,0.0133961846327777,0.00268016052545018,0.00118945460827969,0.000299617419658616
"Norway",0.000605373065606507,0.000600003932502779,0.000587788388220278,0.000545098928307685,0.000489944338141974,0.000381529725551403,0.000314687914681066,0.000413376458121865,0.000451272472029646
"Nepal",0.00894354528084968,0.0115366818836865,0.0161623093384871,0.0225440329354924,0.0336678551025505,0.0395022386945873,0.0419790501409844,0.0353691294849355,0.0315694154622214
"Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",0.126886069396246,0.165169501072547,0.212939557979027,0.262765425842819,0.328136531180802,0.361441433579068,0.391244812796999,0.365938529637694,0.266622629701938
"Oman",0.0222671182781746,0.0240143347513401,0.024435333035365,0.0248766066202014,0.0276310169904148,0.0312657087743033,0.031478648604377,0.0352524208919221,0.0445685235969768
"Pakistan",0.026993208729102,0.027221559302706,0.0296828558491894,0.0343740326359502,0.0496017720725979,0.0537594206160497,0.0528200042832726,0.0521494532765822,0.0517114111788785
"Panama",0.0188820122919606,0.0188495831164735,0.0204464144829576,0.0276723501765602,0.0362786698001771,0.0379162331111115,0.0375771604599714,0.0367156376762571,0.0329565147187284
"Pitcairn Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru",0.031299662184096,0.0303489605789223,0.0306576269737075,0.0403943517382498,0.0541434892790833,0.0585808171327726,0.0568809831175519,0.0587191407335528,0.0605113484223984
"Spratly Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philippines",0.00373805624848814,0.00370842219417801,0.00359253466518713,0.0033916221393356,0.00246045610785561,0.00152550954978399,0.00155888372054669,0.00179399925350236,0.00109706930219459
"Palau",0,0,0,0,0,0,0,0,0
"Papua New Guinea",0.00184178773122937,0.00170774445041907,0.00161348999798893,0.00147044119105675,0.00111137352670011,0.00104654440603605,0.00118444455573242,0.00141897581020374,0.00124940244082299
"Poland",0.0010423700249881,0.00121290199970477,0.000982619663049827,0.000823332994879812,0.000683364245035708,0.000529651153632211,0.00050816194763329,0.00065504165248466,0.000608908915952955
"Puerto Rico",0.00238931861629971,0.00302737471893621,0.00399038459942981,0.00556782464432312,0.00747794926793278,0.00860233162285107,0.0102580398075203,0.00362356364996395,0.000208300010369926
"North Korea",0.0019915032360192,0.00210762405159224,0.00241537595421735,0.00305838621477023,0.00154975855340957,0.000604232340017207,0.000650106934314711,0.000706991313891395,0.000644137481173374
