"","1895","1910","1925","1940","1955","1970","1985","2000","2015"
"Trinidad and Tobago",0.0715261391763176,0.0927329523754971,0.101028586471719,0.100632784755102,0.0895200804142015,0.06168283914615,0.057264816415097,0.0409582418256572,0.0314959226442235
"Tunisia",0,0,0,0,0,0,0,0,0
"Turkey",3.06983652230887e-08,3.57745880999403e-08,4.07940328209815e-08,4.62264453726717e-08,6.63729605578738e-08,8.48973587874383e-08,8.69059921453149e-08,8.56783823020819e-08,8.35936892215171e-08
"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan",0.00221027688879531,0.00251403040300772,0.00287826915850019,0.00355625349722686,0.00439516569083935,0.00461676177524168,0.00461985113875016,0.00462103556923466,0.00461986583217367
"United Republic of Tanzania",1.20001333896395e-05,1.28164816955191e-05,1.42963342845887e-05,1.71426958756453e-05,2.7152854875337e-05,4.02125142817086e-05,4.79203053223686e-05,5.04381369337943e-05,9.40886409204554e-05
"Uganda",0.0015762379397321,0.00169359623933309,0.00187892091806618,0.00221659400685025,0.00331791983097072,0.00473029284507793,0.00597140872139684,0.00713777252903944,0.00918517178966246
"Ukraine",0,0,0,0,0,0,0,0,0
"United States Minor Outlying Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",4.90397716868218e-05,7.24700142919222e-05,0.000111964479024061,0.000146410359220583,0.000174268391520241,0.000190576239446361,0.000187571034361171,0.000188520911783451,0.000240795680316289
"United States of America",0.000280054907409394,0.000361492018601705,0.000408944232487576,0.000409355191936134,0.00041690043365947,0.000462328891569971,0.000496820749031645,0.000542067071350378,0.000486308633763572
"US Naval Base Guantanamo Bay",0.00209640874527395,0.00273441034369171,0.00441672746092081,0.00554204592481256,0.0083725219592452,0.0140437399968505,0.0197416450828314,0.0220916476100683,0.0189174804836512
"Uzbekistan",0,0,0,0,0,0,0,0,0
"Vatican",0,0,0,0,0,0,0,0,0
"Saint Vincent and the Grenadines",0.000788120395736769,0.000807887423434295,0.000790134629642125,0.000768381952366326,0.000805208735255292,0.000974653457524255,0.000984506527311169,0.000807300749147544,0.000787615990702761
"Venezuela",0.001157502410742,0.00116530256141019,0.00129782996161887,0.00172989875477121,0.00274331202897809,0.00339620545313044,0.00354255350787469,0.00332934698167376,0.00332988268762064
"British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States Virgin Islands",0.0194069417193532,0.0178164980607107,0.0163563099922612,0.0150016112020239,0.0152380639920011,0.0200385508360341,0.0210576951503754,0.0108686226885766,0.00679295469308272
"Vietnam",0.00292836910814277,0.00383372298898571,0.00445018382445202,0.00414068626443937,0.00418945378776626,0.00491568435069966,0.00521721277244922,0.00642248940556405,0.00856850454069537
"Vanuatu",0,0,0,0,0,0,0,0,0
"Wallis and Futuna",0,0,0,0,0,0,0,0,0
"Akrotiri Sovereign Base Area",0,0,0,0,0,0,0,0,0
"Samoa",1.27596727139689e-06,1.05989674281659e-06,1.61707194479277e-06,2.61644146348772e-06,4.4057958632493e-06,5.63842030487649e-06,6.08041472105469e-06,3.89943591017072e-06,1.85901181026793e-06
"Yemen",3.93045858140567e-07,3.83675324108963e-07,3.91759163527037e-07,3.93300114135487e-07,3.84446179218416e-07,3.98248951768156e-07,4.29459736079559e-07,4.67206294238925e-07,4.29877493777534e-07
"South Africa",0.000754172728523713,0.00116517518366153,0.00159335925337549,0.00210396051007699,0.00307621366492213,0.00356211657432669,0.00364413933359598,0.00407846828198745,0.00263044714378045
"Zambia",8.05832123832602e-05,9.11794054418635e-05,0.000110379882538041,0.000152216713137876,0.000303687138244656,0.000359381871917337,0.000373268269195038,0.000224158576529768,0.000298240204964899
"Zimbabwe",0.000163672058499279,0.000193505593136864,0.000246239018962308,0.000357785765642601,0.000788926690267957,0.00114892150481856,0.00134631700559494,0.00175727432133893,0.00196259792771476
